orientation;acceleration_x;acceleration_y;acceleration_z;touch_count;first_touch_finger_id;first_touch_delta_time;first_touch_tap_count;first_touch_phase;first_touch_position_x;first_touch_position_y;second_touch_finger_id;second_touch_delta_time;second_touch_tap_count;second_touch_phase;second_touch_position_x;second_touch_position_y;current_game_state;game_event;;;;;
FaceUp;0.02539063;0.001953125;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.02539063;0.001953125;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.0234375;0.001953125;-0.986328;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.0234375;0.001953125;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.0234375;0.001953125;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.02539063;0.001953125;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.0234375;0;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.0234375;0.001953125;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.0234375;0.001953125;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.02539063;0.001953125;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.0234375;0.00390625;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.0234375;0.001953125;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.02539063;0.00390625;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.0234375;0.00390625;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.02539063;0.001953125;-0.9902343;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.02539063;0.005859375;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.02539063;0.001953125;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.0234375;0.001953125;-0.986328;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.0234375;0.00390625;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.0234375;0;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.0234375;0.001953125;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.0234375;0.001953125;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.02539063;0.001953125;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.0234375;0.001953125;-0.9882811;0;;;;;;;;;;;;;GS_ISLAND;;;;;;
FaceUp;0.0234375;0.001953125;-0.9902343;0;;;;;;;;;;;;;GS_QUIZ;;;;;;
4-12-2016;20:25:20.2507117;orientation;acceleration_x;acceleration_y;acceleration_z;touch_count;first_touch_finger_id;first_touch_delta_time;first_touch_tap_count;first_touch_phase;first_touch_position_x;first_touch_position_y;second_touch_finger_id;second_touch_delta_time;second_touch_tap_count;second_touch_phase;second_touch_position_x;second_touch_position_y;current_game_state;game_event;score;;
4-12-2016;20:25:20.2537118;Unknown;0;0;0;0;;;;;;;;;;;;;GS_START_MENU;;0.00;;
4-12-2016;20:33:27.1095584;orientation;acceleration_x;acceleration_y;acceleration_z;touch_count;first_touch_finger_id;first_touch_delta_time;first_touch_tap_count;first_touch_phase;first_touch_position_x;first_touch_position_y;second_touch_finger_id;second_touch_delta_time;second_touch_tap_count;second_touch_phase;second_touch_position_x;second_touch_position_y;current_game_state;game_event;score;;
4-12-2016;20:33:27.1125586;Unknown;0;0;0;0;;;;;;;;;;;;;GS_START_MENU;;0.00;;
4-12-2016;20:33:39.3022558;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:39.4162623;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:39.5322689;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:39.6342748;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:39.7502814;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:39.8502871;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:39.9662938;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:40.0823004;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:40.1983070;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:40.3153137;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:40.4313204;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:40.5463269;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:40.6623336;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:40.7783402;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:40.8953469;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:41.0103535;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:41.1273602;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:41.2423668;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:41.3433725;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:41.4593792;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:41.5753858;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:41.6913924;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:41.8013987;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:41.9174054;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:42.0344121;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:42.1344178;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:42.2504244;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:42.3664310;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:42.4824377;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:42.5984443;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:42.7144509;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:42.8304576;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:42.9364636;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:43.0514702;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:43.1674769;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:43.2844836;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:43.3934898;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:43.5094964;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:43.6255031;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:43.7415097;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:43.8465157;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:43.9615223;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:44.0775289;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:44.1935355;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:44.3095422;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:44.4255488;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:44.5415555;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:44.6455614;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:44.7615680;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:44.8775747;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:44.9815806;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:45.0975873;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:45.2135939;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:45.3246002;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:45.4406069;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:45.5566135;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:45.6726201;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:45.7886268;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:45.9046334;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:46.0206401;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:46.1376467;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:46.2456529;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:46.3736602;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:46.4906669;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:46.6056735;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:46.7216801;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:46.8386868;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:46.9406927;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:47.0566993;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:47.1727059;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:47.2887126;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:47.4047192;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:47.5057250;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:47.6217316;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:47.7377383;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:47.8527448;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:47.9697515;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:48.0847581;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:48.2007647;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:48.3177714;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:48.4327780;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;;0.00;;
4-12-2016;20:33:48.4687801;Unknown;0;0;0;0;;;;;;;;;;;;;GS_SEED;Good;seed;landing;0.00
4-12-2016;20:33:48.5397841;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.00;;
4-12-2016;20:33:48.6537907;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.00;;
4-12-2016;20:33:48.7697973;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.00;;
4-12-2016;20:33:48.8868040;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.00;;
4-12-2016;20:33:49.0028106;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.00;;
4-12-2016;20:33:49.1178172;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.00;;
4-12-2016;20:33:49.2338238;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.00;;
4-12-2016;20:33:49.3508305;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.00;;
4-12-2016;20:33:49.4668372;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.00;;
4-12-2016;20:33:49.5708431;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.61;;
4-12-2016;20:33:49.6868497;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.61;;
4-12-2016;20:33:49.8038564;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.61;;
4-12-2016;20:33:49.9188630;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.61;;
4-12-2016;20:33:50.0358697;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.61;;
4-12-2016;20:33:50.1358754;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.61;;
4-12-2016;20:33:50.2518821;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.61;;
4-12-2016;20:33:50.3678887;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.61;;
4-12-2016;20:33:50.4838953;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;50.61;;
4-12-2016;20:33:50.5999020;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;51.19;;
4-12-2016;20:33:50.7159086;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;51.19;;
4-12-2016;20:33:50.8319152;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;51.19;;
4-12-2016;20:33:50.9459218;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;51.19;;
4-12-2016;20:33:51.0619284;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;51.19;;
4-12-2016;20:33:51.1779350;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;51.19;;
4-12-2016;20:33:51.2929416;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;51.19;;
4-12-2016;20:33:51.4099483;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;51.19;;
4-12-2016;20:33:51.5259549;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;51.75;;
4-12-2016;20:33:51.6409615;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;51.75;;
4-12-2016;20:33:51.7569682;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;51.75;;
4-12-2016;20:33:51.8739748;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;51.75;;
4-12-2016;20:33:51.9909815;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;51.75;;
4-12-2016;20:33:52.1079882;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;51.75;;
4-12-2016;20:33:52.2209947;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;51.75;;
4-12-2016;20:33:52.3370013;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;51.75;;
4-12-2016;20:33:52.4530080;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;51.75;;
4-12-2016;20:33:52.5620142;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.29;;
4-12-2016;20:33:52.6770208;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.29;;
4-12-2016;20:33:52.7930274;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.29;;
4-12-2016;20:33:52.9090340;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.29;;
4-12-2016;20:33:53.0260407;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.29;;
4-12-2016;20:33:53.1400473;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.29;;
4-12-2016;20:33:53.2550538;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.29;;
4-12-2016;20:33:53.3710605;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.29;;
4-12-2016;20:33:53.4870671;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.29;;
4-12-2016;20:33:53.6020737;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.81;;
4-12-2016;20:33:53.7180803;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.81;;
4-12-2016;20:33:53.8350870;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.81;;
4-12-2016;20:33:53.9510936;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.81;;
4-12-2016;20:33:54.0661002;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.81;;
4-12-2016;20:33:54.1681061;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.81;;
4-12-2016;20:33:54.2861128;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.81;;
4-12-2016;20:33:54.4011194;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.81;;
4-12-2016;20:33:54.5171260;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;52.81;;
4-12-2016;20:33:54.6331327;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;53.31;;
4-12-2016;20:33:54.7591399;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;53.31;;
4-12-2016;20:33:54.8741464;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;53.31;;
4-12-2016;20:33:54.9901531;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;53.31;;
4-12-2016;20:33:55.1051597;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;53.31;;
4-12-2016;20:33:55.2211663;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;53.31;;
4-12-2016;20:33:55.3381730;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;53.31;;
4-12-2016;20:33:55.4531796;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;53.31;;
4-12-2016;20:33:55.5691862;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;53.79;;
4-12-2016;20:33:55.6851928;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;53.79;;
4-12-2016;20:33:55.8011995;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;53.79;;
4-12-2016;20:33:55.9172061;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;53.79;;
4-12-2016;20:33:56.0332127;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;53.79;;
4-12-2016;20:33:56.1502194;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;53.79;;
4-12-2016;20:33:56.2662261;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;53.79;;
4-12-2016;20:33:56.3812326;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;53.79;;
4-12-2016;20:33:56.4972393;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;53.79;;
4-12-2016;20:33:56.6132459;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;54.26;;
4-12-2016;20:33:56.7292525;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;54.26;;
4-12-2016;20:33:56.8452592;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;54.26;;
4-12-2016;20:33:56.9612658;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;54.26;;
4-12-2016;20:33:57.0772725;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;54.26;;
4-12-2016;20:33:57.1932791;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;54.26;;
4-12-2016;20:33:57.3112858;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;54.26;;
4-12-2016;20:33:57.4262924;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;54.26;;
4-12-2016;20:33:57.5422991;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;54.26;;
4-12-2016;20:33:57.6583057;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;54.70;;
4-12-2016;20:33:57.7743123;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;54.70;;
4-12-2016;20:33:57.8903190;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;54.70;;
4-12-2016;20:33:58.0063256;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;54.70;;
4-12-2016;20:33:58.1223322;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;54.70;;
4-12-2016;20:33:58.2393389;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;54.70;;
4-12-2016;20:33:58.3553456;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;54.70;;
4-12-2016;20:33:58.4713522;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;54.70;;
4-12-2016;20:33:58.5883589;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.13;;
4-12-2016;20:33:58.7033655;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.13;;
4-12-2016;20:33:58.8193721;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.13;;
4-12-2016;20:33:58.9353787;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.13;;
4-12-2016;20:33:59.0513854;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.13;;
4-12-2016;20:33:59.1673920;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.13;;
4-12-2016;20:33:59.2833986;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.13;;
4-12-2016;20:33:59.3994053;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.13;;
4-12-2016;20:33:59.5154119;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.13;;
4-12-2016;20:33:59.6364188;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.55;;
4-12-2016;20:33:59.8314300;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.55;;
4-12-2016;20:33:59.9464366;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.55;;
4-12-2016;20:34:00.0624432;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.55;;
4-12-2016;20:34:00.1784498;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.55;;
4-12-2016;20:34:00.2944565;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.55;;
4-12-2016;20:34:00.4104631;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.55;;
4-12-2016;20:34:00.5264697;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.55;;
4-12-2016;20:34:00.6424764;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.55;;
4-12-2016;20:34:00.7584830;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.94;;
4-12-2016;20:34:00.8744896;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.94;;
4-12-2016;20:34:00.9904963;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.94;;
4-12-2016;20:34:01.0915021;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.94;;
4-12-2016;20:34:01.2075087;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.94;;
4-12-2016;20:34:01.3235153;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.94;;
4-12-2016;20:34:01.4395220;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.94;;
4-12-2016;20:34:01.5555286;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.94;;
4-12-2016;20:34:01.6715352;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;55.94;;
4-12-2016;20:34:01.7795414;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;56.32;;
4-12-2016;20:34:01.8955480;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;56.32;;
4-12-2016;20:34:02.0115547;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;56.32;;
4-12-2016;20:34:02.1265613;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;56.32;;
4-12-2016;20:34:02.2425679;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;56.32;;
4-12-2016;20:34:02.3585745;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;56.32;;
4-12-2016;20:34:02.4745812;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;56.32;;
4-12-2016;20:34:02.5905878;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;56.32;;
4-12-2016;20:34:02.7075945;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;56.69;;
4-12-2016;20:34:02.8096003;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;56.69;;
4-12-2016;20:34:02.9256070;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;56.69;;
4-12-2016;20:34:03.0416136;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;56.69;;
4-12-2016;20:34:03.1576202;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;56.69;;
4-12-2016;20:34:03.2736269;Unknown;0;0;0;0;;;;;;;;;;;;;GS_ISLAND;;56.69;;
